,Member_number,Date,productId,items,productName,price,Category,Total
386,2166,2015-12-10,19,3,sausage,3.1,Fresh Food,9.3
387,3300,2015-10-06,21,2,hamburger meat,12.3,Fresh Food,24.6
388,3944,2015-01-03,66,1,onions,1.3,Fresh Food,1.3
389,4979,2015-04-24,27,1,coffee,8.5,Beverages,8.5
390,2630,2015-01-21,71,2,shopping bags,5.12,Household & Hygiene,10.24
391,4240,2015-04-29,18,3,yogurt,2.2,Dairy,6.6
392,2357,2015-07-08,38,1,soda,0.8,Beverages,0.8
393,1743,2015-04-18,76,1,sliced cheese,4.2,Dairy,4.2
394,2331,2015-02-15,19,1,sausage,3.1,Fresh Food,3.1
395,1643,2015-04-28,18,2,yogurt,2.2,Dairy,4.4
396,1291,2015-03-20,69,2,domestic eggs,1.25,Fresh Food,2.5
397,3675,2015-07-04,2,3,whole milk,1.8,Dairy,5.4
398,4134,2015-11-06,57,3,meat,8.5,Fresh Food,25.5
399,1363,2015-06-21,77,3,dish cleaner,2.5,Household & Hygiene,7.5
400,4212,2015-05-01,4,2,other vegetables,0.8,Fresh Food,1.6
401,1500,2015-03-21,2,2,whole milk,1.8,Dairy,3.6
402,2622,2015-10-01,4,3,other vegetables,0.8,Fresh Food,2.4
403,3543,2015-03-18,1,3,tropical fruit,7.8,Fresh Food,23.4
404,2525,2015-05-24,78,2,baking powder,1.8,Pantry Staples,3.6
405,1264,2015-10-12,15,3,specialty bar,5.2,Bakery & Sweets,15.6
406,3601,2015-07-06,58,1,ice cream,1.8,Frozen & Processed Food,1.8
407,1771,2015-03-23,9,2,frankfurter,5.5,Fresh Food,11.0
408,4694,2015-02-06,25,3,canned beer,1.1,Beverages,3.3
409,1122,2015-12-21,17,2,bottled water,0.5,Beverages,1.0
410,3507,2015-08-12,4,1,other vegetables,0.8,Fresh Food,0.8
411,4524,2015-04-26,7,2,citrus fruit,1.5,Fresh Food,3.0
412,3612,2015-09-27,19,2,sausage,3.1,Fresh Food,6.2
413,3262,2015-06-11,69,2,domestic eggs,1.25,Fresh Food,2.5
414,1897,2015-01-25,23,2,pork,7.2,Fresh Food,14.4
415,1656,2015-10-30,79,1,specialty cheese,12.14,Dairy,12.14
416,3953,2015-01-10,23,2,pork,7.2,Fresh Food,14.4
417,1488,2015-06-21,8,2,beef,19.5,Fresh Food,39.0
418,1652,2015-03-17,4,3,other vegetables,0.8,Fresh Food,2.4
419,4953,2015-09-16,10,2,chicken,7.2,Fresh Food,14.4
420,3445,2015-04-30,38,3,soda,0.8,Beverages,2.4
421,3180,2015-03-15,2,1,whole milk,1.8,Dairy,1.8
422,4934,2015-09-06,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
423,2980,2015-04-27,50,1,bottled beer,1.8,Beverages,1.8
424,2763,2015-02-13,22,1,root vegetables,1.8,Fresh Food,1.8
425,4819,2015-03-04,24,3,pastry,3.1,Bakery & Sweets,9.3
426,3169,2015-07-02,26,2,berries,10.8,Fresh Food,21.6
427,1850,2015-03-11,7,1,citrus fruit,1.5,Fresh Food,1.5
428,4285,2015-12-29,2,2,whole milk,1.8,Dairy,3.6
429,4366,2015-08-13,38,3,soda,0.8,Beverages,2.4
430,2253,2015-06-16,17,3,bottled water,0.5,Beverages,1.5
431,3398,2015-03-11,1,3,tropical fruit,7.8,Fresh Food,23.4
432,2215,2015-07-22,80,1,salty snack,0.5,Snacks,0.5
433,3737,2015-03-03,17,2,bottled water,0.5,Beverages,1.0
434,2649,2015-11-28,14,2,chocolate,11.5,Bakery & Sweets,23.0
435,3203,2015-08-07,7,2,citrus fruit,1.5,Fresh Food,3.0
436,4261,2015-02-16,17,3,bottled water,0.5,Beverages,1.5
437,2435,2015-07-17,66,1,onions,1.3,Fresh Food,1.3
438,2046,2015-08-21,51,3,dessert,1.15,Bakery & Sweets,3.45
439,4267,2015-02-11,8,3,beef,19.5,Fresh Food,58.5
440,1086,2015-12-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
441,1992,2015-01-04,8,3,beef,19.5,Fresh Food,58.5
442,3622,2015-07-26,38,2,soda,0.8,Beverages,1.6
443,4700,2015-06-27,27,1,coffee,8.5,Beverages,8.5
444,2272,2015-05-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
445,1663,2015-05-19,23,1,pork,7.2,Fresh Food,7.2
446,2519,2015-06-03,38,2,soda,0.8,Beverages,1.6
447,2639,2015-10-30,19,3,sausage,3.1,Fresh Food,9.3
448,1466,2015-04-19,8,3,beef,19.5,Fresh Food,58.5
449,4122,2015-10-23,2,1,whole milk,1.8,Dairy,1.8
450,3598,2015-04-15,23,1,pork,7.2,Fresh Food,7.2
451,3097,2015-08-10,26,1,berries,10.8,Fresh Food,10.8
452,1873,2015-09-19,19,2,sausage,3.1,Fresh Food,6.2
453,1537,2015-02-01,17,2,bottled water,0.5,Beverages,1.0
454,3960,2015-03-25,1,1,tropical fruit,7.8,Fresh Food,7.8
455,1136,2015-06-15,37,3,herbs,6.5,Fresh Food,19.5
456,2453,2015-12-21,18,2,yogurt,2.2,Dairy,4.4
457,1746,2015-02-15,81,2,Instant food products,0.6,Frozen & Processed Food,1.2
458,3572,2015-06-09,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6
459,3246,2015-06-24,27,1,coffee,8.5,Beverages,8.5
460,3207,2015-11-26,50,1,bottled beer,1.8,Beverages,1.8
461,1042,2015-02-12,8,1,beef,19.5,Fresh Food,19.5
462,1176,2015-03-30,2,1,whole milk,1.8,Dairy,1.8
463,3054,2015-02-23,9,1,frankfurter,5.5,Fresh Food,5.5
464,4486,2015-12-02,9,3,frankfurter,5.5,Fresh Food,16.5
465,1580,2015-12-05,4,3,other vegetables,0.8,Fresh Food,2.4
466,1623,2015-11-02,9,1,frankfurter,5.5,Fresh Food,5.5
467,4169,2015-11-24,2,2,whole milk,1.8,Dairy,3.6
468,2254,2015-01-24,9,1,frankfurter,5.5,Fresh Food,5.5
469,4095,2015-11-01,4,3,other vegetables,0.8,Fresh Food,2.4
470,1264,2015-11-17,17,3,bottled water,0.5,Beverages,1.5
471,3375,2015-01-06,23,2,pork,7.2,Fresh Food,14.4
472,3242,2015-05-23,17,3,bottled water,0.5,Beverages,1.5
473,2227,2015-06-07,4,1,other vegetables,0.8,Fresh Food,0.8
474,3847,2015-12-03,21,2,hamburger meat,12.3,Fresh Food,24.6
475,3897,2015-05-31,21,1,hamburger meat,12.3,Fresh Food,12.3
476,1799,2015-09-27,71,1,shopping bags,5.12,Household & Hygiene,5.12
477,2920,2015-04-26,2,2,whole milk,1.8,Dairy,3.6
478,3713,2015-01-31,58,1,ice cream,1.8,Frozen & Processed Food,1.8
479,4230,2015-11-05,24,3,pastry,3.1,Bakery & Sweets,9.3
480,1455,2015-03-18,29,1,ham,15.2,Fresh Food,15.2
481,3687,2015-03-18,9,2,frankfurter,5.5,Fresh Food,11.0
482,3869,2015-08-01,19,2,sausage,3.1,Fresh Food,6.2
483,2988,2015-10-14,50,2,bottled beer,1.8,Beverages,3.6
484,4242,2015-03-30,17,1,bottled water,0.5,Beverages,0.5
485,4118,2015-12-24,57,2,meat,8.5,Fresh Food,17.0
486,4996,2015-10-24,51,2,dessert,1.15,Bakery & Sweets,2.3
487,4489,2015-03-04,4,1,other vegetables,0.8,Fresh Food,0.8
488,1199,2015-11-09,49,3,beverages,1.1,Beverages,3.3
489,4108,2015-05-12,29,1,ham,15.2,Fresh Food,15.2
490,3484,2015-06-05,15,2,specialty bar,5.2,Bakery & Sweets,10.4
491,1239,2015-08-31,20,2,brown bread,0.8,Bakery & Sweets,1.6
492,4839,2015-12-19,2,1,whole milk,1.8,Dairy,1.8
493,4748,2015-05-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
494,4426,2015-06-06,50,2,bottled beer,1.8,Beverages,3.6
495,3571,2015-12-11,82,2,pet care,5.8,Pet Care,11.6
496,2852,2015-06-08,7,2,citrus fruit,1.5,Fresh Food,3.0
497,3638,2015-05-26,23,1,pork,7.2,Fresh Food,7.2
498,3635,2015-03-10,4,2,other vegetables,0.8,Fresh Food,1.6
499,2723,2015-05-07,56,3,white wine,14.2,Beverages,42.6
500,3495,2015-03-11,2,2,whole milk,1.8,Dairy,3.6
501,2813,2015-11-16,3,2,pip fruit,3.0,Fresh Food,6.0
502,2799,2015-09-02,35,3,sugar,1.2,Bakery & Sweets,3.6
503,4723,2015-05-22,1,2,tropical fruit,7.8,Fresh Food,15.6
504,3313,2015-04-08,22,1,root vegetables,1.8,Fresh Food,1.8
505,4748,2015-12-15,38,1,soda,0.8,Beverages,0.8
506,2991,2015-02-16,2,1,whole milk,1.8,Dairy,1.8
507,1483,2015-04-01,1,3,tropical fruit,7.8,Fresh Food,23.4
508,3950,2015-10-01,83,2,white bread,0.3,Bakery & Sweets,0.6
509,1634,2015-01-16,20,1,brown bread,0.8,Bakery & Sweets,0.8
510,2694,2015-11-21,1,3,tropical fruit,7.8,Fresh Food,23.4
511,2707,2015-10-18,69,2,domestic eggs,1.25,Fresh Food,2.5
512,2813,2015-07-16,27,3,coffee,8.5,Beverages,25.5
513,2276,2015-01-11,38,1,soda,0.8,Beverages,0.8
514,4726,2015-02-06,2,1,whole milk,1.8,Dairy,1.8
515,4353,2015-05-25,50,1,bottled beer,1.8,Beverages,1.8
516,4017,2015-08-13,23,3,pork,7.2,Fresh Food,21.6
517,1422,2015-08-21,4,3,other vegetables,0.8,Fresh Food,2.4
518,2714,2015-03-15,18,1,yogurt,2.2,Dairy,2.2
519,2769,2015-07-21,43,3,sparkling wine,12.5,Beverages,37.5
520,4166,2015-04-30,17,1,bottled water,0.5,Beverages,0.5
521,3614,2015-03-02,7,1,citrus fruit,1.5,Fresh Food,1.5
522,4361,2015-09-05,21,2,hamburger meat,12.3,Fresh Food,24.6
523,1922,2015-09-22,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5
524,4728,2015-09-06,4,1,other vegetables,0.8,Fresh Food,0.8
525,3646,2015-08-08,38,1,soda,0.8,Beverages,0.8
526,1155,2015-08-10,2,3,whole milk,1.8,Dairy,5.4
527,2119,2015-06-11,37,2,herbs,6.5,Fresh Food,13.0
528,1602,2015-08-29,7,2,citrus fruit,1.5,Fresh Food,3.0
529,1074,2015-06-24,28,1,misc. beverages,1.2,Beverages,1.2
530,2256,2015-04-11,84,3,female sanitary products,2.5,Personal Care,7.5
531,1348,2015-09-17,38,2,soda,0.8,Beverages,1.6
532,3806,2015-08-28,1,3,tropical fruit,7.8,Fresh Food,23.4
533,1711,2015-06-06,38,3,soda,0.8,Beverages,2.4
534,3959,2015-04-12,83,1,white bread,0.3,Bakery & Sweets,0.3
535,1590,2015-08-15,27,2,coffee,8.5,Beverages,17.0
536,1962,2015-06-08,1,1,tropical fruit,7.8,Fresh Food,7.8
537,1766,2015-01-21,23,2,pork,7.2,Fresh Food,14.4
538,2551,2015-10-21,7,2,citrus fruit,1.5,Fresh Food,3.0
539,2294,2015-09-23,9,2,frankfurter,5.5,Fresh Food,11.0
540,4531,2015-05-29,9,2,frankfurter,5.5,Fresh Food,11.0
541,2957,2015-04-12,9,2,frankfurter,5.5,Fresh Food,11.0
542,4415,2015-01-27,4,3,other vegetables,0.8,Fresh Food,2.4
543,1476,2015-08-26,18,1,yogurt,2.2,Dairy,2.2
544,3978,2015-07-23,19,3,sausage,3.1,Fresh Food,9.3
545,2062,2015-09-22,2,2,whole milk,1.8,Dairy,3.6
546,3252,2015-06-28,3,1,pip fruit,3.0,Fresh Food,3.0
547,3922,2015-06-24,2,2,whole milk,1.8,Dairy,3.6
548,1491,2015-10-17,22,1,root vegetables,1.8,Fresh Food,1.8
549,3526,2015-08-26,66,3,onions,1.3,Fresh Food,3.9
550,4060,2015-12-11,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8
551,1067,2015-04-08,21,1,hamburger meat,12.3,Fresh Food,12.3
552,2840,2015-01-27,68,1,photo/film,11.9,Household & Hygiene,11.9
553,4484,2015-11-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
554,2353,2015-02-07,25,1,canned beer,1.1,Beverages,1.1
555,3130,2015-02-18,25,2,canned beer,1.1,Beverages,2.2
556,4273,2015-06-14,4,1,other vegetables,0.8,Fresh Food,0.8
557,4565,2015-12-30,25,1,canned beer,1.1,Beverages,1.1
558,2504,2015-08-14,45,3,curd,9.8,Dairy,29.4
559,4127,2015-10-23,11,1,butter,3.2,Dairy,3.2
560,2690,2015-04-01,4,3,other vegetables,0.8,Fresh Food,2.4
561,4129,2015-09-22,2,2,whole milk,1.8,Dairy,3.6
562,4511,2015-06-29,8,1,beef,19.5,Fresh Food,19.5
563,1602,2015-08-04,19,3,sausage,3.1,Fresh Food,9.3
564,4369,2015-02-01,38,3,soda,0.8,Beverages,2.4
565,1302,2015-09-29,12,2,fruit/vegetable juice,2.1,Beverages,4.2
566,3326,2015-04-30,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
567,2066,2015-05-21,3,1,pip fruit,3.0,Fresh Food,3.0
568,3483,2015-01-15,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5
569,2840,2015-02-12,49,1,beverages,1.1,Beverages,1.1
570,1807,2015-05-18,21,3,hamburger meat,12.3,Fresh Food,36.9
571,2067,2015-08-12,22,1,root vegetables,1.8,Fresh Food,1.8
572,3783,2015-02-17,25,3,canned beer,1.1,Beverages,3.3
573,2884,2015-01-04,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5
574,2908,2015-03-15,25,2,canned beer,1.1,Beverages,2.2
575,1330,2015-07-10,44,1,newspapers,3.2,Specialty & Seasonal,3.2
576,2293,2015-05-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
577,3718,2015-05-20,21,2,hamburger meat,12.3,Fresh Food,24.6
578,4338,2015-01-25,3,1,pip fruit,3.0,Fresh Food,3.0
579,3486,2015-11-08,25,2,canned beer,1.1,Beverages,2.2
580,3635,2015-09-04,40,1,grapes,9.4,Fresh Food,9.4
581,2857,2015-02-18,22,3,root vegetables,1.8,Fresh Food,5.4
582,3684,2015-08-13,7,3,citrus fruit,1.5,Fresh Food,4.5
583,3120,2015-10-20,85,1,cling film/bags,2.2,Household & Hygiene,2.2
584,3872,2015-03-19,9,1,frankfurter,5.5,Fresh Food,5.5
585,2777,2015-04-07,2,1,whole milk,1.8,Dairy,1.8
586,2702,2015-05-27,23,3,pork,7.2,Fresh Food,21.6
587,4796,2015-06-29,10,1,chicken,7.2,Fresh Food,7.2
588,1564,2015-10-23,19,3,sausage,3.1,Fresh Food,9.3
589,2740,2015-07-02,15,2,specialty bar,5.2,Bakery & Sweets,10.4
590,1833,2015-04-13,74,3,whipped/sour cream,5.5,Dairy,16.5
591,1757,2015-12-23,22,3,root vegetables,1.8,Fresh Food,5.4
592,2975,2015-10-24,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
593,4032,2015-08-10,4,3,other vegetables,0.8,Fresh Food,2.4
594,3979,2015-09-16,7,1,citrus fruit,1.5,Fresh Food,1.5
595,3772,2015-03-09,2,1,whole milk,1.8,Dairy,1.8
596,4523,2015-10-28,9,3,frankfurter,5.5,Fresh Food,16.5
597,4004,2015-04-19,27,1,coffee,8.5,Beverages,8.5
598,2936,2015-06-08,29,3,ham,15.2,Fresh Food,45.6
599,2394,2015-06-21,25,1,canned beer,1.1,Beverages,1.1
600,4616,2015-08-16,25,1,canned beer,1.1,Beverages,1.1
601,2362,2015-07-08,25,3,canned beer,1.1,Beverages,3.3
602,3593,2015-11-03,3,1,pip fruit,3.0,Fresh Food,3.0
603,4389,2015-08-27,23,3,pork,7.2,Fresh Food,21.6
604,3206,2015-08-11,86,1,soap,3.8,Household & Hygiene,3.8
605,4601,2015-01-04,3,1,pip fruit,3.0,Fresh Food,3.0
606,4382,2015-11-13,8,2,beef,19.5,Fresh Food,39.0
607,2718,2015-06-08,19,2,sausage,3.1,Fresh Food,6.2
608,4691,2015-10-12,87,3,frozen chicken,3.5,Frozen & Processed Food,10.5
609,3735,2015-11-28,38,2,soda,0.8,Beverages,1.6
610,3900,2015-12-20,1,3,tropical fruit,7.8,Fresh Food,23.4
611,4959,2015-06-30,4,2,other vegetables,0.8,Fresh Food,1.6
612,1815,2015-08-30,8,1,beef,19.5,Fresh Food,19.5
613,2454,2015-04-08,57,3,meat,8.5,Fresh Food,25.5
614,4778,2015-01-15,57,3,meat,8.5,Fresh Food,25.5
615,2289,2015-11-04,17,1,bottled water,0.5,Beverages,0.5
616,1734,2015-07-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
617,4019,2015-02-05,24,3,pastry,3.1,Bakery & Sweets,9.3
618,4605,2015-05-28,23,2,pork,7.2,Fresh Food,14.4
619,4864,2015-11-14,3,3,pip fruit,3.0,Fresh Food,9.0
620,4205,2015-02-22,8,1,beef,19.5,Fresh Food,19.5
621,1862,2015-08-03,8,2,beef,19.5,Fresh Food,39.0
622,1846,2015-07-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
623,2019,2015-05-28,7,1,citrus fruit,1.5,Fresh Food,1.5
624,2042,2015-11-19,57,1,meat,8.5,Fresh Food,8.5
625,1768,2015-05-26,49,2,beverages,1.1,Beverages,2.2
626,3847,2015-03-26,8,3,beef,19.5,Fresh Food,58.5
627,3557,2015-07-20,29,2,ham,15.2,Fresh Food,30.4
628,3975,2015-02-27,21,1,hamburger meat,12.3,Fresh Food,12.3
629,4198,2015-03-18,8,2,beef,19.5,Fresh Food,39.0
630,2580,2015-09-04,8,1,beef,19.5,Fresh Food,19.5
631,3474,2015-08-25,22,2,root vegetables,1.8,Fresh Food,3.6
632,1678,2015-11-14,7,3,citrus fruit,1.5,Fresh Food,4.5
633,4254,2015-08-14,18,2,yogurt,2.2,Dairy,4.4
634,4704,2015-08-21,1,2,tropical fruit,7.8,Fresh Food,15.6
635,3343,2015-05-10,9,1,frankfurter,5.5,Fresh Food,5.5
636,3812,2015-06-24,8,1,beef,19.5,Fresh Food,19.5
637,3093,2015-03-13,71,1,shopping bags,5.12,Household & Hygiene,5.12
638,2170,2015-06-18,25,2,canned beer,1.1,Beverages,2.2
639,4867,2015-10-29,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
640,3899,2015-03-23,4,1,other vegetables,0.8,Fresh Food,0.8
641,2941,2015-10-03,21,1,hamburger meat,12.3,Fresh Food,12.3
642,1958,2015-07-03,21,2,hamburger meat,12.3,Fresh Food,24.6
643,2760,2015-08-08,9,1,frankfurter,5.5,Fresh Food,5.5
644,4413,2015-08-03,50,3,bottled beer,1.8,Beverages,5.4
645,1737,2015-05-15,1,3,tropical fruit,7.8,Fresh Food,23.4
646,4202,2015-02-18,38,1,soda,0.8,Beverages,0.8
647,1065,2015-11-13,9,1,frankfurter,5.5,Fresh Food,5.5
648,3819,2015-06-28,10,2,chicken,7.2,Fresh Food,14.4
649,2854,2015-02-08,27,3,coffee,8.5,Beverages,25.5
650,4387,2015-09-16,2,3,whole milk,1.8,Dairy,5.4
651,4530,2015-04-12,70,1,margarine,3.5,Pantry Staples,3.5
652,4191,2015-11-03,1,2,tropical fruit,7.8,Fresh Food,15.6
653,3102,2015-12-04,57,3,meat,8.5,Fresh Food,25.5
654,1946,2015-01-25,60,3,cream cheese,6.3,Dairy,18.9
655,2156,2015-05-15,44,2,newspapers,3.2,Specialty & Seasonal,6.4
656,1444,2015-12-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
657,1699,2015-05-14,7,3,citrus fruit,1.5,Fresh Food,4.5
658,4954,2015-05-04,2,3,whole milk,1.8,Dairy,5.4
659,2207,2015-04-08,9,2,frankfurter,5.5,Fresh Food,11.0
660,4826,2015-01-28,29,3,ham,15.2,Fresh Food,45.6
661,2374,2015-06-08,9,1,frankfurter,5.5,Fresh Food,5.5
662,1604,2015-08-18,19,1,sausage,3.1,Fresh Food,3.1
663,4437,2015-11-29,69,2,domestic eggs,1.25,Fresh Food,2.5
664,2319,2015-05-10,2,2,whole milk,1.8,Dairy,3.6
665,3018,2015-06-27,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
666,1195,2015-09-28,2,1,whole milk,1.8,Dairy,1.8
667,1768,2015-09-04,19,3,sausage,3.1,Fresh Food,9.3
668,3017,2015-09-28,45,1,curd,9.8,Dairy,9.8
669,3384,2015-11-29,17,3,bottled water,0.5,Beverages,1.5
670,1918,2015-01-30,8,1,beef,19.5,Fresh Food,19.5
671,2524,2015-10-17,9,3,frankfurter,5.5,Fresh Food,16.5
672,2798,2015-06-17,10,1,chicken,7.2,Fresh Food,7.2
673,2096,2015-01-25,19,2,sausage,3.1,Fresh Food,6.2
674,1489,2015-03-13,23,1,pork,7.2,Fresh Food,7.2
675,1431,2015-07-20,18,3,yogurt,2.2,Dairy,6.6
676,2747,2015-07-05,2,1,whole milk,1.8,Dairy,1.8
677,3054,2015-03-22,9,1,frankfurter,5.5,Fresh Food,5.5
678,2691,2015-10-09,8,1,beef,19.5,Fresh Food,19.5
679,1752,2015-04-19,3,2,pip fruit,3.0,Fresh Food,6.0
680,3027,2015-09-15,19,1,sausage,3.1,Fresh Food,3.1
681,4452,2015-06-17,24,2,pastry,3.1,Bakery & Sweets,6.2
682,4129,2015-08-13,10,2,chicken,7.2,Fresh Food,14.4
683,3523,2015-11-09,22,1,root vegetables,1.8,Fresh Food,1.8
684,2128,2015-02-11,2,1,whole milk,1.8,Dairy,1.8
685,4867,2015-02-03,39,1,detergent,5.5,Household & Hygiene,5.5
686,4762,2015-10-30,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
687,1632,2015-05-29,88,1,house keeping products,8.5,Household & Hygiene,8.5
688,4018,2015-11-17,18,2,yogurt,2.2,Dairy,4.4
689,1722,2015-07-13,1,1,tropical fruit,7.8,Fresh Food,7.8
690,1438,2015-10-19,1,3,tropical fruit,7.8,Fresh Food,23.4
691,3958,2015-10-27,45,1,curd,9.8,Dairy,9.8
692,3292,2015-09-13,8,3,beef,19.5,Fresh Food,58.5
693,2861,2015-02-23,2,3,whole milk,1.8,Dairy,5.4
694,1757,2015-02-24,23,1,pork,7.2,Fresh Food,7.2
695,1509,2015-12-30,4,2,other vegetables,0.8,Fresh Food,1.6
696,2364,2015-05-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
697,3084,2015-10-26,9,1,frankfurter,5.5,Fresh Food,5.5
698,1850,2015-02-17,18,1,yogurt,2.2,Dairy,2.2
699,1949,2015-03-17,2,2,whole milk,1.8,Dairy,3.6
700,4740,2015-10-02,17,3,bottled water,0.5,Beverages,1.5
701,1072,2015-10-23,9,3,frankfurter,5.5,Fresh Food,16.5
702,4196,2015-07-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
703,4814,2015-09-13,2,1,whole milk,1.8,Dairy,1.8
704,1514,2015-02-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
705,4584,2015-10-25,10,2,chicken,7.2,Fresh Food,14.4
706,2751,2015-02-03,1,3,tropical fruit,7.8,Fresh Food,23.4
707,4155,2015-09-24,19,3,sausage,3.1,Fresh Food,9.3
708,4670,2015-10-11,19,1,sausage,3.1,Fresh Food,3.1
709,4566,2015-07-27,9,3,frankfurter,5.5,Fresh Food,16.5
710,2371,2015-08-30,64,2,UHT-milk,2.1,Dairy,4.2
711,3442,2015-11-14,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
712,3090,2015-09-27,25,1,canned beer,1.1,Beverages,1.1
713,1457,2015-01-09,18,2,yogurt,2.2,Dairy,4.4
714,4952,2015-04-08,74,2,whipped/sour cream,5.5,Dairy,11.0
715,3165,2015-01-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
716,2608,2015-09-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
717,2040,2015-10-07,49,1,beverages,1.1,Beverages,1.1
718,1327,2015-08-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
719,3363,2015-01-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
720,1731,2015-09-09,50,2,bottled beer,1.8,Beverages,3.6
721,2760,2015-08-02,7,3,citrus fruit,1.5,Fresh Food,4.5
722,3120,2015-01-14,17,1,bottled water,0.5,Beverages,0.5
723,1332,2015-04-30,24,1,pastry,3.1,Bakery & Sweets,3.1
724,4530,2015-09-12,69,1,domestic eggs,1.25,Fresh Food,1.25
725,3145,2015-02-23,8,1,beef,19.5,Fresh Food,19.5
726,1099,2015-08-13,89,1,spread cheese,2.5,Dairy,2.5
727,3188,2015-12-06,1,1,tropical fruit,7.8,Fresh Food,7.8
728,3748,2015-10-13,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5
729,4655,2015-03-31,2,2,whole milk,1.8,Dairy,3.6
730,1827,2015-05-01,57,3,meat,8.5,Fresh Food,25.5
731,2485,2015-02-17,66,1,onions,1.3,Fresh Food,1.3
732,4683,2015-01-15,9,2,frankfurter,5.5,Fresh Food,11.0
733,4358,2015-11-06,8,2,beef,19.5,Fresh Food,39.0
734,1931,2015-10-09,8,3,beef,19.5,Fresh Food,58.5
735,2490,2015-12-18,19,1,sausage,3.1,Fresh Food,3.1
736,4842,2015-12-08,10,3,chicken,7.2,Fresh Food,21.6
737,4616,2015-01-01,25,1,canned beer,1.1,Beverages,1.1
738,2810,2015-09-22,19,2,sausage,3.1,Fresh Food,6.2
739,2785,2015-10-18,1,2,tropical fruit,7.8,Fresh Food,15.6
740,3591,2015-07-20,9,2,frankfurter,5.5,Fresh Food,11.0
741,3896,2015-09-10,19,2,sausage,3.1,Fresh Food,6.2
742,3842,2015-07-01,8,3,beef,19.5,Fresh Food,58.5
743,2648,2015-07-10,1,1,tropical fruit,7.8,Fresh Food,7.8
744,4688,2015-10-02,18,1,yogurt,2.2,Dairy,2.2
745,3511,2015-08-26,9,3,frankfurter,5.5,Fresh Food,16.5
746,3084,2015-09-04,50,1,bottled beer,1.8,Beverages,1.8
747,3810,2015-05-07,40,2,grapes,9.4,Fresh Food,18.8
748,4348,2015-02-26,49,1,beverages,1.1,Beverages,1.1
749,3584,2015-03-10,45,2,curd,9.8,Dairy,19.6
750,2620,2015-06-11,58,3,ice cream,1.8,Frozen & Processed Food,5.4
751,2716,2015-01-18,19,1,sausage,3.1,Fresh Food,3.1
752,3797,2015-08-10,4,3,other vegetables,0.8,Fresh Food,2.4
753,2976,2015-06-02,51,1,dessert,1.15,Bakery & Sweets,1.15
754,2762,2015-11-07,90,2,decalcifier,2.8,Household & Hygiene,5.6
755,3752,2015-04-25,25,3,canned beer,1.1,Beverages,3.3
756,1659,2015-11-30,27,1,coffee,8.5,Beverages,8.5
757,4109,2015-02-08,26,2,berries,10.8,Fresh Food,21.6
758,1542,2015-08-07,23,3,pork,7.2,Fresh Food,21.6
759,2068,2015-06-07,9,3,frankfurter,5.5,Fresh Food,16.5
760,4509,2015-06-14,23,1,pork,7.2,Fresh Food,7.2
761,4646,2015-06-14,9,1,frankfurter,5.5,Fresh Food,5.5
762,2122,2015-04-07,91,1,frozen dessert,2.8,Frozen & Processed Food,2.8
763,2730,2015-06-15,10,2,chicken,7.2,Fresh Food,14.4
764,1800,2015-07-31,92,1,vinegar,1.5,Pantry Staples,1.5
765,1456,2015-09-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
766,1138,2015-09-02,2,3,whole milk,1.8,Dairy,5.4
767,4104,2015-06-12,23,1,pork,7.2,Fresh Food,7.2
768,4985,2015-02-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
769,3181,2015-12-13,40,3,grapes,9.4,Fresh Food,28.2
770,3178,2015-10-21,9,2,frankfurter,5.5,Fresh Food,11.0
771,1688,2015-11-10,48,1,finished products,6.5,Frozen & Processed Food,6.5
772,1488,2015-11-28,66,1,onions,1.3,Fresh Food,1.3
